HitID	URL	QuestionText	QuestionVariable	Answer	Condition	Knowledge	Comment	IsSkip	Debug_AnnotationFrom	Debug_RawText	Debug_HasOverride	QuestionTextProcessed	QuestionVariableExpand	ConditionExpand	HasLabelBackIssue	LabelBackIssue	hasAdhocFixForLabelBack
191674487	https://socratic.org/questions/what-is-the-total-pressure-of-the-gases-in-the-flask-at-this-point	What is the total pressure of the gases in the flask at this point? Introduced into a 1.30 L flask is 0.120 mol of PCl5(g); the flask is held at a temperature of 227 ℃ until equilibrium is established. PCl5(g) <=> PCl3(g) + Cl2(g). [Hint: Use data from Appendix D in the textbook and appropriate relationships from this chapter.] From what I know, I need to apply DeltaG^0, but I don't know whether I need that for PCl5 or PCl3. Here's the information I got from the book. for PCl5: -305.0 J/mol, for PCl3: -267.8 J/mol.	[{"type":"physical unit","value":"Total pressure [OF] the gases in the flask [IN] Pa"}]	[{"type":"physical unit","value":"724.57 Pa"}]	[{"type":"physical unit","value":"Temperature [OF] the flask [=] \\pu{227 ℃}"},{"type":"chemical equation","value":"PCl5(g) <=> PCl3(g) + Cl2(g)"},{"type":"physical unit","value":"DeltaG^0 [OF] PCl5 [=] \\pu{-305.0 J/mol}"},{"type":"physical unit","value":"DeltaG^0 [OF] PCl3 [=] \\pu{-267.8 J/mol}"},{"type":"physical unit","value":"Volume [OF] the flask [=] \\pu{1.30 L}"},{"type":"physical unit","value":"Mole [OF] PCl5(g) [=] \\pu{0.120 mol}"}]	[]		0	QAReview	What is the total pressure of the gases in the flask at this point?	0	What is the total pressure of the gases in the flask at this point? Introduced into a 1.30 L flask is 0.120 mol of PCl5(g); the flask is held at a temperature of 227 °C until equilibrium is established. PCl5(g) <=> PCl3(g) + Cl2(g). [Hint: Use data from Appendix D in the textbook and appropriate relationships from this chapter.] From what I know, I need to apply DeltaG^0, but I don't know whether I need that for PCl5 or PCl3. Here's the information I got from the book. for PCl5: -305.0 J/mol, for PCl3: -267.8 J/mol.	[{"type":"physical unit","value":"Total pressure [OF] the gases in the flask [IN] Pa","valueExpand":[{"tag":"property_qv","content":"Total pressure","slot":"ActionToClass"},{"tag":"subject_qv","content":"the gases in the flask","slot":"30_51"},{"tag":"unit_qv","content":"Pa","slot":"ActionToClass"}]}]	[{"type":"physical unit","value":"Temperature [OF] the flask [=] \\\\pu{227 ℃}","valueExpand":[{"tag":"property_condition","content":"Temperature","slot":"ActionToClass"},{"tag":"subject_condition","content":"the flask","slot":"43_51|124_132"},{"tag":"value_condition","content":"227 °C","slot":"162_167"}]},{"type":"chemical equation","value":"PCl5(g) \u003c=\u003e PCl3(g) + Cl2(g)","valueExpand":[{"tag":"ce_condition","content":"PCl5(g) \u003c=\u003e PCl3(g) + Cl2(g)","slot":"203_230"}]},{"type":"physical unit","value":"DeltaG^0 [OF] PCl5 [=] \\\\pu{-305.0 J/mol}","valueExpand":[{"tag":"property_condition","content":"DeltaG^0","slot":"ActionToClass"},{"tag":"subject_condition","content":"PCl5","slot":"115_118|203_206|416_419|478_481"},{"tag":"value_condition","content":"-305.0 J/mol","slot":"484_495"}]},{"type":"physical unit","value":"DeltaG^0 [OF] PCl3 [=] \\\\pu{-267.8 J/mol}","valueExpand":[{"tag":"property_condition","content":"DeltaG^0","slot":"ActionToClass"},{"tag":"subject_condition","content":"PCl3","slot":"215_218|424_427|502_505"},{"tag":"value_condition","content":"-267.8 J/mol","slot":"508_519"}]},{"type":"physical unit","value":"Volume [OF] the flask [=] \\\\pu{1.30 L}","valueExpand":[{"tag":"property_condition","content":"Volume","slot":"ActionToClass"},{"tag":"subject_condition","content":"the flask","slot":"43_51|124_132"},{"tag":"value_condition","content":"1.30 L","slot":"86_91"}]},{"type":"physical unit","value":"Mole [OF] PCl5(g) [=] \\\\pu{0.120 mol}","valueExpand":[{"tag":"property_condition","content":"Mole","slot":"ActionToClass"},{"tag":"subject_condition","content":"PCl5(g)","slot":"115_121|203_209"},{"tag":"value_condition","content":"0.120 mol","slot":"102_110"}]}]	0		0		0	5
191674454	https://socratic.org/questions/what-is-the-mass-of-01-mole-of-silicon-atoms	What is the mass of 0.01 mole of silicon atoms?	[{"type":"physical unit","value":"Mass [OF] silicon atoms [IN] g"}]	[{"type":"physical unit","value":"0.28 g"}]	[{"type":"physical unit","value":"Mole [OF] silicon atoms [=] \\pu{0.01 mole}"}]	[]		0	QAReview	What is the mass of .01 mole of silicon atoms?	0	What is the mass of 0.01 mole of silicon atoms?	[{"type":"physical unit","value":"Mass [OF] silicon atoms [IN] g","valueExpand":[{"tag":"property_qv","content":"Mass","slot":"ActionToClass"},{"tag":"subject_qv","content":"silicon atoms","slot":"33_45"},{"tag":"unit_qv","content":"g","slot":"ActionToClass"}]}]	[{"type":"physical unit","value":"Mole [OF] silicon atoms [=] \\\\pu{0.01 mole}","valueExpand":[{"tag":"property_condition","content":"Mole","slot":"ActionToClass"},{"tag":"subject_condition","content":"silicon atoms","slot":"33_45"},{"tag":"value_condition","content":"0.01 mole","slot":"20_28"}]}]	0		0		0	0
191674456	https://socratic.org/questions/if-a-0-050g-sample-of-the-boron-hydride-burns-completely-in-o-2-what-will-be-the	If a 0.050 g sample of the boron hydride burns completely in O2, what will be the pressure of the gaseous water In a 4.25 L flask at 30.0 ℃?	[{"type":"physical unit","value":"Pressure [OF] the gaseous water [IN] atm"}]	[{"type":"physical unit","value":"0.03 atm"}]	[{"type":"physical unit","value":"Mass [OF] boron hydride sample [=] \\pu{0.050 g}"},{"type":"other","value":"Burns completely in O2."},{"type":"physical unit","value":"Volume [OF] flask [=] \\pu{4.25 L}"},{"type":"physical unit","value":"Temperature [OF] flask [=] \\pu{30.0 ℃}"}]	[]		0	QAReview	If a 0.050g sample of the boron hydride burns completely in #O_2#, what will be the pressure of the gaseous water In a 4.25-L flask at 30.0°C?	0	If a 0.050 g sample of the boron hydride burns completely in O2, what will be the pressure of the gaseous water In a 4.25 L flask at 30.0 °C?	[{"type":"physical unit","value":"Pressure [OF] the gaseous water [IN] atm","valueExpand":[{"tag":"property_qv","content":"Pressure","slot":"ActionToClass"},{"tag":"subject_qv","content":"the gaseous water","slot":"94_110"},{"tag":"unit_qv","content":"atm","slot":"ActionToClass"}]}]	[{"type":"physical unit","value":"Mass [OF] boron hydride sample [=] \\\\pu{0.050 g}","valueExpand":[{"tag":"property_condition","content":"Mass","slot":"ActionToClass"},{"tag":"subject_condition","content":"boron hydride sample","slot":"-1_-1"},{"tag":"value_condition","content":"0.050 g","slot":"5_11"}]},{"type":"other","value":"Burns completely in O2.","valueExpand":[{"tag":"other_condition","content":"Burns completely in O2.","slot":"ActionToClass"}]},{"type":"physical unit","value":"Volume [OF] flask [=] \\\\pu{4.25 L}","valueExpand":[{"tag":"property_condition","content":"Volume","slot":"ActionToClass"},{"tag":"subject_condition","content":"flask","slot":"124_128"},{"tag":"value_condition","content":"4.25 L","slot":"117_122"}]},{"type":"physical unit","value":"Temperature [OF] flask [=] \\\\pu{30.0 ℃}","valueExpand":[{"tag":"property_condition","content":"Temperature","slot":"ActionToClass"},{"tag":"subject_condition","content":"flask","slot":"124_128"},{"tag":"value_condition","content":"30.0 °C","slot":"133_139"}]}]	0		1		0	0
191674457	https://socratic.org/questions/55b3b938581e2a0687ffd052	What current must pass through a solution of silver nitrate to deposit 0.8 g of silver if the current is passed for 10 minutes?	[{"type":"physical unit","value":"Current [OF] silver nitrate solution [IN] A"}]	[{"type":"physical unit","value":"1.18 A"}]	[{"type":"physical unit","value":"Mass [OF] silver [=] \\pu{0.8 g}"},{"type":"other","value":"The current is passed for 10 minutes."}]	[]		0	QAReview	What current must pass through a solution of silver nitrate to deposit 0.8 g of silver if the current is passed for 10 minutes ?	0	What current must pass through a solution of silver nitrate to deposit 0.8 g of silver if the current is passed for 10 minutes?	[{"type":"physical unit","value":"Current [OF] silver nitrate solution [IN] A","valueExpand":[{"tag":"property_qv","content":"Current","slot":"ActionToClass"},{"tag":"subject_qv","content":"silver nitrate solution","slot":"-1_-1"},{"tag":"unit_qv","content":"A","slot":"ActionToClass"}]}]	[{"type":"physical unit","value":"Mass [OF] silver [=] \\\\pu{0.8 g}","valueExpand":[{"tag":"property_condition","content":"Mass","slot":"ActionToClass"},{"tag":"subject_condition","content":"silver","slot":"45_50|80_85"},{"tag":"value_condition","content":"0.8 g","slot":"71_75"}]},{"type":"other","value":"The current is passed for 10 minutes.","valueExpand":[{"tag":"other_condition","content":"The current is passed for 10 minutes.","slot":"ActionToClass"}]}]	0		1		0	1
191674458	https://socratic.org/questions/what-is-a-balanced-chemical-equation-for-the-synthesis-of-sodium-bromide-from-so	What is a balanced chemical equation for the synthesis of sodium bromide from sodium and bromine?	[{"type":"other","value":"Chemical Equation [OF] the synthesis"}]	[{"type":"chemical equation","value":"2 Na + Br2 -> 2 NaBr"}]	[{"type":"substance name","value":"sodium bromide"},{"type":"substance name","value":"sodium"},{"type":"substance name","value":"bromine"}]	[]		0	QAReview	What is a balanced chemical equation for the synthesis of sodium bromide from sodium and bromine?	0	What is a balanced chemical equation for the synthesis of sodium bromide from sodium and bromine?	[{"type":"other","value":"Chemical Equation [OF] the synthesis","valueExpand":[{"tag":"equation_qv","content":"","slot":"ActionToClass"},{"tag":"equationSubject_qv","content":" the synthesis","slot":"-1_-1"}]}]	[{"type":"substance name","value":"sodium bromide","valueExpand":[{"tag":"substance_condition","content":"sodium bromide","slot":"58_71"}]},{"type":"substance name","value":"sodium","valueExpand":[{"tag":"substance_condition","content":"sodium","slot":"58_63|78_83"}]},{"type":"substance name","value":"bromine","valueExpand":[{"tag":"substance_condition","content":"bromine","slot":"89_95"}]}]	0		1		0	1
191674461	https://socratic.org/questions/what-is-the-mass-in-grams-of-2-10-10-21-atoms-of-copper-cu	What is the mass in grams of 2.10 × 10^21 atoms of copper, Cu?	[{"type":"physical unit","value":"Mass [OF] Cu [IN] g"}]	[{"type":"physical unit","value":"0.22 g"}]	[{"type":"physical unit","value":"Number [OF] Cu atoms [=] \\pu{2.10 × 10^21}"}]	[]		0	QAReview	What is the mass in grams of #2.10 * 10^21# atoms of copper, #Cu#?	0	What is the mass in grams of 2.10 × 10^21 atoms of copper, Cu?	[{"type":"physical unit","value":"Mass [OF] Cu [IN] g","valueExpand":[{"tag":"property_qv","content":"Mass","slot":"ActionToClass"},{"tag":"subject_qv","content":"Cu","slot":"59_60"},{"tag":"unit_qv","content":"g","slot":"ActionToClass"}]}]	[{"type":"physical unit","value":"Number [OF] Cu atoms [=] \\\\pu{2.10 × 10^21}","valueExpand":[{"tag":"property_condition","content":"Number","slot":"ActionToClass"},{"tag":"subject_condition","content":"Cu atoms","slot":"-1_-1"},{"tag":"value_condition","content":"2.10 × 10^21","slot":"29_40"}]}]	0		1		0	0
191674462	https://socratic.org/questions/for-the-reaction-2x-3y-4z-rarr-5w-initially-if-1-mole-of-x-3-mole-of-y-and-4-mol	For the reaction, 2 x + 3 y + 4 z -> 5 w. Initially if 1 mole of x, 3 moles of y and 4 moles of z is taken and 1.25 moles of w is obtained then what is the % yield of this reaction?	[{"type":"physical unit","value":"Yield [OF] this reaction"}]	[{"type":"physical unit","value":"50.00%"}]	[{"type":"chemical equation","value":"2 x + 3 y + 4 z -> 5 w"},{"type":"physical unit","value":"Mole [OF] x [=] \\pu{1 mole}"},{"type":"physical unit","value":"Mole [OF] y [=] \\pu{3 moles}"},{"type":"physical unit","value":"Mole [OF] z [=] \\pu{4 moles}"},{"type":"physical unit","value":"Mole [OF] w [=] \\pu{1.25 moles}"}]	[]		0	QAReview	For the reaction,#2x#+#3y#+#4z## rarr## 5w#  Initially if 1 mole of #x#,3 mole of #y# and 4 mole of #z# is taken and 1.25 mole of #w# is obtained then what is the % yield of this reaction? 	0	For the reaction, 2 x + 3 y + 4 z -> 5 w. Initially if 1 mole of x, 3 moles of y and 4 moles of z is taken and 1.25 moles of w is obtained then what is the % yield of this reaction?	[{"type":"physical unit","value":"Yield [OF] this reaction","valueExpand":[{"tag":"property_qv","content":"Yield","slot":"ActionToClass"},{"tag":"subject_qv","content":"this reaction","slot":"167_179"}]}]	[{"type":"chemical equation","value":"2 x + 3 y + 4 z -\u003e 5 w","valueExpand":[{"tag":"ce_condition","content":"2 x + 3 y + 4 z -\u003e 5 w","slot":"18_39"}]},{"type":"physical unit","value":"Mole [OF] x [=] \\\\pu{1 mole}","valueExpand":[{"tag":"property_condition","content":"Mole","slot":"ActionToClass"},{"tag":"subject_condition","content":"x","slot":"20_20|65_65"},{"tag":"value_condition","content":"1 mole","slot":"55_60"}]},{"type":"physical unit","value":"Mole [OF] y [=] \\\\pu{3 moles}","valueExpand":[{"tag":"property_condition","content":"Mole","slot":"ActionToClass"},{"tag":"subject_condition","content":"y","slot":"26_26|79_79"},{"tag":"value_condition","content":"3 moles","slot":"68_74"}]},{"type":"physical unit","value":"Mole [OF] z [=] \\\\pu{4 moles}","valueExpand":[{"tag":"property_condition","content":"Mole","slot":"ActionToClass"},{"tag":"subject_condition","content":"z","slot":"32_32|96_96"},{"tag":"value_condition","content":"4 moles","slot":"85_91"}]},{"type":"physical unit","value":"Mole [OF] w [=] \\\\pu{1.25 moles}","valueExpand":[{"tag":"property_condition","content":"Mole","slot":"ActionToClass"},{"tag":"subject_condition","content":"w","slot":"39_39|125_125"},{"tag":"value_condition","content":"1.25 moles","slot":"111_120"}]}]	0		0		0	4
191674467	https://socratic.org/questions/how-do-you-write-calcium-nitrogen-calcium-nitride	How do you write "calcium + nitrogen -> calcium nitride"?	[{"type":"other","value":"Chemical Equation [OF] the equation"}]	[{"type":"chemical equation","value":"3 Ca + N2 -> Ca3N2z"}]	[{"type":"substance name","value":"Calcium"},{"type":"substance name","value":"Nitrogen"},{"type":"substance name","value":"Calcium nitride"}]	[]		0	QAReview	How do you write "calcium + nitrogen -> calcium nitride"?	0	How do you write "calcium + nitrogen -> calcium nitride"?	[{"type":"other","value":"Chemical Equation [OF] the equation","valueExpand":[{"tag":"equation_qv","content":"","slot":"ActionToClass"},{"tag":"equationSubject_qv","content":" the equation","slot":"-1_-1"}]}]	[{"type":"substance name","value":"Calcium","valueExpand":[{"tag":"substance_condition","content":"Calcium","slot":"18_24|40_46"}]},{"type":"substance name","value":"Nitrogen","valueExpand":[{"tag":"substance_condition","content":"Nitrogen","slot":"28_35"}]},{"type":"substance name","value":"Calcium nitride","valueExpand":[{"tag":"substance_condition","content":"Calcium nitride","slot":"40_54"}]}]	0		1		0	1
191674468	https://socratic.org/questions/what-can-you-say-about-the-proportion-of-hydrogen-ions-and-hydroxide-ions-in-a-s	What can you say about the proportion of hydrogen ions and hydroxide ions in a solution that has a pH of 2?	[{"type":"physical unit","value":"Proportion [OF] hydrogen ions and hydroxide ions in a solution"}]	[{"type":"physical unit","value":"10^10"}]	[{"type":"physical unit","value":"pH [OF] the solution [=] \\pu{2}"}]	[]		0	QAReview	What can you say about the proportion of hydrogen ions and hydroxide ions in a solution that has a pH of 2?	0	What can you say about the proportion of hydrogen ions and hydroxide ions in a solution that has a pH of 2?	[{"type":"physical unit","value":"Proportion [OF] hydrogen ions and hydroxide ions in a solution","valueExpand":[{"tag":"property_qv","content":"Proportion","slot":"ActionToClass"},{"tag":"subject_qv","content":"hydrogen ions and hydroxide ions in a solution","slot":"41_86"}]}]	[{"type":"physical unit","value":"pH [OF] the solution [=] \\\\pu{2}","valueExpand":[{"tag":"property_condition","content":"pH","slot":"ActionToClass"},{"tag":"subject_condition","content":"the solution","slot":"-1_-1"},{"tag":"value_condition","content":"2","slot":"105_105"}]}]	0		1		0	0
191674469	https://socratic.org/questions/what-are-the-oxidation-states-of-the-atoms-in-a-diatomic-gas	What are the oxidation states of the atoms in a diatomic gas?	[{"type":"physical unit","value":"Oxidation states [OF] the atoms in a diatomic gas"}]	[{"type":"physical unit","value":"0"}]	[{"type":"substance name","value":"Diatomic gas"}]	[]		0	QAReview	What are the oxidation states of the atoms in a diatomic gas? 	0	What are the oxidation states of the atoms in a diatomic gas?	[{"type":"physical unit","value":"Oxidation states [OF] the atoms in a diatomic gas","valueExpand":[{"tag":"property_qv","content":"Oxidation states","slot":"ActionToClass"},{"tag":"subject_qv","content":"the atoms in a diatomic gas","slot":"33_59"}]}]	[{"type":"substance name","value":"Diatomic gas","valueExpand":[{"tag":"substance_condition","content":"Diatomic gas","slot":"48_59"}]}]	0		0		0	0
191674470	https://socratic.org/questions/if-the-initial-of-an-ideal-gas-at-2-250-atm-is-62-00-c-what-final-temperature-wo	If the initial of an ideal gas at 2.250 atm is 62.00 ℃, what final temperature would cause the pressure to be reduced to 1.750 atm?	[{"type":"physical unit","value":"Temperature2 [OF] the ideal gas [IN] K"}]	[{"type":"physical unit","value":"260.57 K"}]	[{"type":"physical unit","value":"Temperature1 [OF] an ideal gas [=] \\pu{62.00 ℃}"},{"type":"physical unit","value":"Pressure1 [OF] an ideal gas [=] \\pu{2.250 atm}"},{"type":"physical unit","value":"Pressure2 [OF] the ideal gas [=] \\pu{1.750 atm}"}]	[]		0	QAReview	If the initial of an ideal gas at 2.250 atm is 62.00°c, what final temperature would cause the pressure to be reduced to 1.750 atm?	0	If the initial of an ideal gas at 2.250 atm is 62.00 °C, what final temperature would cause the pressure to be reduced to 1.750 atm?	[{"type":"physical unit","value":"Temperature2 [OF] the ideal gas [IN] K","valueExpand":[{"tag":"property_qv","content":"Temperature2","slot":"ActionToClass"},{"tag":"subject_qv","content":"the ideal gas","slot":"-1_-1"},{"tag":"unit_qv","content":"K","slot":"ActionToClass"}]}]	[{"type":"physical unit","value":"Temperature1 [OF] an ideal gas [=] \\\\pu{62.00 ℃}","valueExpand":[{"tag":"property_condition","content":"Temperature1","slot":"ActionToClass"},{"tag":"subject_condition","content":"an ideal gas","slot":"18_29"},{"tag":"value_condition","content":"62.00 °C","slot":"47_54"}]},{"type":"physical unit","value":"Pressure1 [OF] an ideal gas [=] \\\\pu{2.250 atm}","valueExpand":[{"tag":"property_condition","content":"Pressure1","slot":"ActionToClass"},{"tag":"subject_condition","content":"an ideal gas","slot":"18_29"},{"tag":"value_condition","content":"2.250 atm","slot":"34_42"}]},{"type":"physical unit","value":"Pressure2 [OF] the ideal gas [=] \\\\pu{1.750 atm}","valueExpand":[{"tag":"property_condition","content":"Pressure2","slot":"ActionToClass"},{"tag":"subject_condition","content":"the ideal gas","slot":"-1_-1"},{"tag":"value_condition","content":"1.750 atm","slot":"122_130"}]}]	0		2		0	0
